Brand,Mileage,EngineV,Engine Type,Registration,Model,Car_Age,Mileage_per_Year,log_price,is_luxury,Luxury_EngineV_Interaction,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Original_Price
Audi,270,4.2,Petrol,yes,S8,25,10.8,8.77940359789435,1,4.2,False,False,True,False,False,6499.000000000004
Audi,35,1.8,Gas,yes,80,35,1.0,8.160518247477505,1,1.8,False,False,True,False,False,3499.9999999999995
Renault,68,1.2,Petrol,yes,Modus,16,4.25,8.915969311373605,0,0.0,True,False,False,False,False,7449.999999999996
Mercedes-Benz,266,5.0,Gas,yes,S 500,21,12.67,9.259130536145614,1,5.0,False,False,True,False,False,10499.999999999993
BMW,117,4.4,Petrol,yes,750,15,7.8,10.345316733380216,1,4.4,False,False,True,False,False,31110.999999999916
Toyota,192,3.0,Diesel,yes,Hilux,18,10.67,10.203592144986466,0,0.0,False,True,False,False,False,26999.999999999996
Toyota,17,2.5,Petrol,yes,Camry,10,1.7,10.17542126801977,0,0.0,False,False,True,False,False,26250.000000000004
Mercedes-Benz,245,2.2,Diesel,yes,Vito,23,10.65,8.895629627136483,1,2.2,False,False,False,False,True,7300.000000000002
Renault,122,2.0,Diesel,yes,Trafic,12,10.17,9.341368634382588,0,0.0,False,False,False,False,True,11400.000000000018
Volkswagen,279,1.9,Diesel,no,Passat B5,25,11.16,7.696212639346407,0,0.0,False,False,True,False,False,2199.9999999999995
Toyota,200,2.7,Gas,yes,Tacoma,20,10.0,9.259130536145614,0,0.0,False,False,False,False,True,10499.999999999993
Toyota,200,4.5,Gas,yes,Land Cruiser 80,29,6.9,9.259130536145614,0,0.0,False,False,False,False,False,10499.999999999993
Volkswagen,1,1.6,Petrol,yes,Polo,10,0.1,9.303303253575796,0,0.0,False,False,True,False,False,10974.210000000023
Volkswagen,119,2.0,Diesel,yes,Passat B6,18,6.61,9.35010231435134,0,0.0,False,False,True,False,False,11499.999999999976
BMW,59,4.4,Petrol,yes,750,16,3.69,10.645424897265505,1,4.4,False,False,True,False,False,41999.99999999998
Mercedes-Benz,230,3.0,Diesel,yes,R 320,18,12.78,9.79757132694458,1,3.0,False,False,False,False,False,17990.00000000001
Audi,300,2.5,Diesel,no,A6,23,13.04,7.824046010856292,1,2.5,False,False,False,True,False,2499.9999999999995
Audi,136,3.2,Petrol,yes,A6,18,7.56,9.711115659888671,1,3.2,False,False,True,False,False,16499.999999999985
Audi,64,3.0,Diesel,yes,Q7,12,5.33,10.757902880692196,1,3.0,False,False,False,False,False,47000.00000000002
Mitsubishi,240,1.8,Petrol,yes,Carisma,25,9.6,8.575462099540212,0,0.0,True,False,False,False,False,5299.999999999996
Toyota,0,2.5,Diesel,yes,Hiace,9,0.0,10.643041105910228,0,0.0,False,False,False,False,True,41899.99999999997
BMW,226,2.5,Petrol,yes,525,26,8.69,8.85366542803745,1,2.5,False,True,False,False,False,6999.999999999999
Mercedes-Benz,122,3.0,Diesel,yes,Vito,13,9.38,10.188666494769793,1,3.0,False,False,False,False,True,26600.00000000006
Mitsubishi,133,1.6,Petrol,yes,Lancer,18,7.39,8.779557455883728,0,0.0,False,False,True,False,False,6499.999999999995
Volkswagen,185,1.6,Gas,yes,Jetta,17,10.88,9.169518377455928,0,0.0,False,False,True,False,False,9600.000000000004
Mitsubishi,106,2.0,Gas,yes,Galant,28,3.79,8.070906088787819,0,0.0,False,False,True,False,False,3200.0000000000027
Mercedes-Benz,198,6.0,Petrol,yes,S 600,21,9.43,9.323669057283183,1,6.0,False,True,False,False,False,11199.99999999997
Mitsubishi,143,2.0,Gas,yes,Outlander,18,7.94,8.974618038455112,0,0.0,False,False,False,False,False,7899.999999999996
Audi,1,1.4,Petrol,yes,A4,9,0.11,10.29562929750837,1,1.4,False,False,True,False,False,29602.94999999998
Mercedes-Benz,154,3.5,Gas,no,CLS 350,20,7.7,9.0994088112689,1,3.5,False,False,True,False,False,8949.999999999987
Renault,123,1.5,Diesel,yes,Megane,16,7.69,9.071078304642676,0,0.0,False,False,False,True,False,8700.000000000004
Toyota,177,2.4,Gas,yes,Camry,16,11.06,9.464982590349765,0,0.0,False,False,True,False,False,12900.000000000015
Renault,113,1.5,Diesel,yes,Megane,14,8.07,9.268609280100158,0,0.0,False,False,False,True,False,10599.999999999993
Toyota,93,1.6,Petrol,yes,Auris,18,5.17,9.047821442478408,0,0.0,True,False,False,False,False,8500.000000000005
Toyota,100,1.8,Other,yes,Prius,15,6.67,9.60911649193355,0,0.0,True,False,False,False,False,14899.999999999995
Mitsubishi,350,1.8,Petrol,yes,Galant,35,10.0,7.824046010856292,0,0.0,False,True,False,False,False,2499.9999999999995
Audi,118,2.0,Diesel,yes,Q5,12,9.83,10.4341158035983,1,2.0,False,False,False,False,False,34000.00000000003
Mercedes-Benz,195,5.0,Gas,yes,G 500,23,8.48,10.571316925111784,1,5.0,False,False,False,False,False,39000.00000000002
Mercedes-Benz,285,1.8,Gas,yes,E-Class,22,12.95,9.259130536145614,1,1.8,False,False,True,False,False,10499.999999999993
Mitsubishi,93,2.5,Petrol,no,Galant,28,3.32,7.863266724009573,0,0.0,False,False,False,True,False,2599.9999999999977
BMW,111,2.5,Gas,yes,525,34,3.26,8.476371196895983,1,2.5,False,False,True,False,False,4800.000000000001
Volkswagen,352,2.5,Diesel,yes,T4 (Transporter),24,14.67,8.961879012677683,0,0.0,False,False,False,False,True,7799.999999999996
Mercedes-Benz,0,3.0,Petrol,yes,GLE-Class,9,0.0,11.512915464920228,1,3.0,False,False,False,False,False,99999.0
Toyota,130,2.0,Petrol,yes,Rav 4,17,7.65,9.635608107380529,0,0.0,False,False,False,False,False,15300.000000000031
Toyota,55,1.0,Petrol,yes,Aygo,14,3.93,9.047821442478408,0,0.0,True,False,False,False,False,8500.000000000005
Renault,217,1.4,Petrol,yes,Kangoo,21,10.33,8.006367567650246,0,0.0,False,False,False,False,True,2999.9999999999977
BMW,400,2.0,Petrol,yes,520,34,11.76,8.517193191416238,1,2.0,False,False,True,False,False,5000.000000000004
Renault,0,1.2,Petrol,yes,Logan,9,0.0,9.341718573146874,0,0.0,False,False,True,False,False,11403.989999999993
BMW,30,2.0,Diesel,yes,X5,9,3.33,11.00043178410354,1,2.0,False,False,False,False,False,59899.99999999996
Volkswagen,320,1.4,Petrol,yes,Golf IV,23,13.91,8.594154232552366,0,0.0,True,False,False,False,False,5400.000000000003
Volkswagen,160,1.4,Petrol,yes,Passat B7,14,11.43,9.769956159911606,0,0.0,False,False,False,True,False,17500.000000000015
Renault,167,1.6,Petrol,yes,Megane,20,8.35,8.748304912379623,0,0.0,False,False,True,False,False,6299.999999999996
Volkswagen,300,1.9,Diesel,no,Golf IV,26,11.54,7.549609165154532,0,0.0,True,False,False,False,False,1900.0000000000005
Toyota,135,3.5,Gas,yes,Camry,18,7.5,9.425451751593128,0,0.0,False,False,True,False,False,12399.999999999996
Volkswagen,141,2.0,Petrol,yes,Beetle,25,5.64,9.047821442478408,0,0.0,True,False,False,False,False,8500.000000000005
Mercedes-Benz,126,5.5,Petrol,yes,GL 500,15,8.4,10.594131602877956,1,5.5,False,False,False,False,False,39900.000000000065
Volkswagen,122,1.4,Petrol,yes,Golf III,32,3.81,8.116715624819111,0,0.0,True,False,False,False,False,3349.9999999999973
Renault,180,1.6,Gas,yes,Kangoo,15,12.0,9.011889433252344,0,0.0,False,False,False,True,False,8199.999999999998
Volkswagen,51,2.0,Petrol,yes,New Beetle,12,4.25,10.00784756786037,0,0.0,True,False,False,False,False,22199.999999999985
Renault,141,1.5,Diesel,yes,Scenic,19,7.42,8.987071812848821,0,0.0,False,False,False,False,True,7998.999999999996
Volkswagen,220,1.9,Diesel,no,Passat B5,21,10.48,7.823645930834952,0,0.0,False,False,True,False,False,2498.9999999999995
BMW,70,3.0,Diesel,yes,X5,11,6.36,11.1004357419251,1,3.0,False,False,False,False,False,66200.00000000003
Audi,34,1.4,Petrol,yes,A3,12,2.83,9.95227771670556,1,1.4,True,False,False,False,False,20999.999999999985
Volkswagen,270,1.9,Diesel,yes,T5 (Transporter) ,17,15.88,8.881836305004146,0,0.0,False,False,False,False,True,7199.999999999996
BMW,65,2.0,Petrol,yes,X3,12,5.42,10.46024210819052,1,2.0,False,False,False,False,False,34900.00000000007
Audi,94,1.8,Petrol,yes,A4,17,5.53,9.769956159911606,1,1.8,False,False,True,False,False,17500.000000000015
Volkswagen,148,1.6,Diesel,yes,Caddy,14,10.57,9.169518377455928,0,0.0,False,False,False,False,True,9600.000000000004
Toyota,300,2.0,Petrol,yes,Camry,36,8.33,7.696212639346407,0,0.0,False,False,False,True,False,2199.9999999999995
BMW,108,3.0,Petrol,yes,X6,17,6.35,10.373491181781864,1,3.0,False,False,False,False,False,32000.000000000007
Volkswagen,342,1.9,Diesel,yes,T4 (Transporter) ,29,11.79,8.45531778769815,0,0.0,False,False,False,False,True,4699.999999999997
Volkswagen,282,2.5,Diesel,yes,T5 (Transporter),19,14.84,9.305650551780507,0,0.0,False,False,False,False,True,10999.999999999998
Volkswagen,105,2.0,Diesel,yes,Passat CC,13,8.08,10.085809109330082,0,0.0,False,False,True,False,False,23999.999999999985
Renault,270,1.2,Gas,yes,Kangoo,26,10.38,8.318742252692399,0,0.0,False,True,False,False,False,4099.999999999999
BMW,270,4.4,Petrol,yes,540,29,9.31,8.66561319653451,1,4.4,False,False,True,False,False,5799.999999999996
Audi,260,2.5,Diesel,yes,A6,23,11.3,9.0595174822416,1,2.5,False,False,True,False,False,8600.0
Audi,360,2.2,Gas,yes,100,35,10.29,8.160518247477505,1,2.2,False,True,False,False,False,3499.9999999999995
Mercedes-Benz,270,2.8,Gas,yes,S 140,29,9.31,8.958925938694943,1,2.8,False,False,True,False,False,7776.999999999997
Volkswagen,112,2.5,Diesel,yes,Touareg,17,6.59,9.87816974455184,0,0.0,False,False,False,False,False,19500.000000000044
BMW,157,2.0,Diesel,yes,520,18,8.72,9.495519314209846,1,2.0,False,False,False,True,False,13300.000000000005
Mercedes-Benz,90,5.5,Petrol,yes,S 500,18,5.0,10.257659366256744,1,5.5,False,False,True,False,False,28500.00000000007
BMW,155,2.0,Diesel,yes,520,13,11.92,10.21464198117305,1,2.0,False,False,True,False,False,27299.99999999999
Renault,100,1.4,Petrol,yes,Clio,19,5.26,8.476371196895983,0,0.0,False,False,True,False,False,4800.000000000001
Mercedes-Benz,157,2.2,Diesel,yes,Vito,13,12.08,9.350015354048663,1,2.2,False,True,False,False,False,11498.999999999982
BMW,284,1.9,Gas,yes,316,25,11.36,9.047821442478408,1,1.9,False,False,True,False,False,8500.000000000005
Toyota,133,2.7,Gas,yes,Land Cruiser Prado,18,7.39,9.792555991828849,0,0.0,False,False,False,False,False,17900.00000000004
Audi,278,2.5,Diesel,yes,A6,20,13.9,9.375854810453756,1,2.5,False,False,False,True,False,11799.999999999998
Audi,150,1.6,Petrol,yes,A3,17,8.82,9.316050826398296,1,1.6,True,False,False,False,False,11114.99999999999
Volkswagen,160,2.0,Diesel,yes,T6 (Transporter),14,11.43,9.47262771040802,0,0.0,False,False,False,False,True,12999.000000000007
Toyota,0,1.8,Petrol,yes,Avensis,9,0.0,10.120292255735643,0,0.0,False,False,True,False,False,24842.029999999944
Mitsubishi,250,2.0,Petrol,yes,Lancer X,18,13.89,9.035986984831403,0,0.0,False,False,True,False,False,8399.999999999987
Toyota,129,3.5,Other,yes,Camry,17,7.59,9.64859530290734,0,0.0,False,False,True,False,False,15500.000000000036
BMW,265,3.0,Diesel,yes,730,20,13.25,9.546741177474823,1,3.0,False,False,True,False,False,13998.999999999973
Toyota,51,3.0,Diesel,yes,Land Cruiser Prado,12,4.25,10.666627104916108,0,0.0,False,False,False,False,False,42899.99999999998
Volkswagen,91,3.0,Diesel,yes,Phaeton,13,7.0,10.774299631131251,0,0.0,False,False,True,False,False,47776.99999999993
Renault,155,2.0,Petrol,yes,Laguna,18,8.61,8.92930284224307,0,0.0,True,False,False,False,False,7549.999999999995
BMW,43,4.4,Petrol,yes,750,12,3.58,11.134589024250316,1,4.4,False,False,True,False,False,68499.99999999993
Volkswagen,300,2.5,Diesel,yes,T5 (Transporter),21,14.29,9.035986984831403,0,0.0,False,False,False,False,True,8399.999999999987
Renault,1,1.6,Diesel,yes,Trafic,10,0.1,10.093845481018526,0,0.0,False,False,False,False,True,24193.649999999983
Renault,61,1.5,Diesel,yes,Duster,12,5.08,9.595602772766828,0,0.0,False,False,False,False,False,14700.000000000002
Renault,127,1.5,Diesel,yes,Kangoo,14,9.07,9.02401079378469,0,0.0,False,False,False,False,True,8300.000000000007
Volkswagen,185,2.0,Diesel,yes,Passat B7,14,13.21,9.852194258148575,0,0.0,False,False,False,True,False,18999.999999999956
BMW,305,1.9,Petrol,no,318,25,12.2,8.216088098632316,1,1.9,False,False,True,False,False,3699.9999999999995
BMW,307,2.5,Petrol,yes,525,31,9.9,8.411832675758411,1,2.5,False,False,True,False,False,4500.000000000001
Toyota,140,1.6,Petrol,yes,Corolla,17,8.24,9.148464968258097,0,0.0,False,False,True,False,False,9400.000000000011
Toyota,115,5.7,Petrol,yes,Tundra,18,6.39,10.126631103850338,0,0.0,False,False,False,False,False,25000.0
Volkswagen,110,2.0,Diesel,yes,Passat B7,12,9.17,9.798127036878302,0,0.0,False,False,True,False,False,18000.000000000007
Toyota,135,2.4,Petrol,yes,Camry,19,7.11,9.417354541360508,0,0.0,False,False,True,False,False,12299.999999999989
Mercedes-Benz,235,2.2,Diesel,yes,E-Class,18,13.06,9.9281801651265,1,2.2,False,False,True,False,False,20500.000000000015
Renault,162,2.3,Other,yes,Master,14,11.57,9.38429367909962,0,0.0,False,True,False,False,False,11899.999999999998
BMW,350,2.5,Petrol,yes,525,30,11.67,8.29154650988391,1,2.5,False,False,True,False,False,3990.000000000002
Mercedes-Benz,190,2.2,Diesel,yes,Vito,16,11.88,9.517825071724143,1,2.2,False,False,False,False,True,13599.999999999998
BMW,180,3.0,Diesel,yes,730,18,10.0,9.75846178048587,1,3.0,False,False,True,False,False,17299.999999999996
Mercedes-Benz,386,2.2,Diesel,yes,Sprinter 313,17,22.71,9.433483923290392,1,2.2,False,False,False,False,True,12500.0
BMW,184,3.0,Gas,yes,X5,21,8.76,9.539644119118783,1,3.0,False,False,False,False,False,13900.000000000002
BMW,98,3.0,Petrol,yes,X6,14,7.0,10.586584397242571,1,3.0,False,False,False,False,False,39599.999999999985
Volkswagen,185,1.4,Petrol,yes,Cross Touran,17,10.88,9.367344120785848,0,0.0,False,False,False,False,True,11700.000000000007
Audi,250,2.4,Gas,yes,A6,27,9.26,8.881836305004146,1,2.4,False,False,True,False,False,7199.999999999996
Audi,200,1.8,Petrol,yes,A4,19,10.53,9.305559638557115,1,1.8,False,False,True,False,False,10998.999999999985
Renault,105,1.5,Diesel,yes,Kangoo,15,7.0,8.974618038455112,0,0.0,False,False,False,True,False,7899.999999999996
Mercedes-Benz,168,5.0,Petrol,yes,CL 500,23,7.3,9.539644119118783,1,5.0,False,True,False,False,False,13900.000000000002
Volkswagen,390,1.9,Diesel,yes,Passat B4,29,13.45,8.411832675758411,0,0.0,False,False,False,True,False,4500.000000000001
Toyota,180,1.8,Gas,yes,Matrix,22,8.18,9.104979856318357,0,0.0,False,False,False,False,False,9000.000000000004
Renault,233,1.5,Diesel,yes,Laguna,16,14.56,9.259130536145614,0,0.0,False,False,False,True,False,10499.999999999993
Mercedes-Benz,220,5.0,Petrol,yes,S 500,22,10.0,9.472704636443671,1,5.0,False,False,True,False,False,12999.999999999967
Renault,186,1.5,Diesel,yes,Kangoo,15,12.4,8.895629627136483,0,0.0,False,False,False,False,True,7300.000000000002
Toyota,80,2.5,Other,yes,Camry,13,6.15,9.998752276761907,0,0.0,False,False,True,False,False,21998.999999999956
Mitsubishi,57,1.5,Gas,yes,Lancer X,14,4.07,9.259130536145614,0,0.0,False,False,True,False,False,10499.999999999993
Renault,137,1.5,Diesel,yes,Kangoo,11,12.45,9.02401079378469,0,0.0,False,False,False,False,True,8300.000000000007
Mitsubishi,175,2.5,Diesel,yes,L 200,17,10.29,9.417354541360508,0,0.0,False,True,False,False,False,12299.999999999989
Mercedes-Benz,282,2.2,Diesel,no,210,25,11.28,7.972466015974565,1,2.2,False,False,True,False,False,2899.9999999999977
Mercedes-Benz,313,3.2,Diesel,yes,S 320,22,14.23,9.468851067127684,1,3.2,False,False,True,False,False,12950.0
BMW,140,4.8,Petrol,yes,X5,17,8.24,10.06475570013225,1,4.8,False,False,False,False,False,23500.00000000001
Audi,71,2.0,Petrol,yes,Q5,14,5.07,10.413312675968536,1,2.0,False,False,False,False,False,33300.000000000015
Mitsubishi,210,2.4,Gas,yes,Outlander,18,11.67,9.011889433252344,0,0.0,False,False,False,False,False,8199.999999999998
Volkswagen,220,1.8,Gas,yes,Passat B5,23,9.57,8.961879012677683,0,0.0,False,False,True,False,False,7799.999999999996
Toyota,170,4.0,Gas,yes,Land Cruiser Prado,19,8.95,9.98966524877718,0,0.0,False,False,False,False,False,21800.000000000007
Mercedes-Benz,74,2.2,Diesel,yes,C-Class,14,5.29,10.03889218954233,1,2.2,False,False,True,False,False,22899.999999999996
Volkswagen,200,1.6,Diesel,yes,Caddy,14,14.29,9.047821442478408,0,0.0,False,True,False,False,False,8500.000000000005
Audi,131,2.0,Diesel,yes,A4,16,8.19,9.723163998404846,1,2.0,False,False,False,True,False,16699.999999999996
Toyota,142,2.4,Petrol,yes,Camry,18,7.89,9.22029070282935,0,0.0,False,False,True,False,False,10099.999999999998
Renault,125,1.5,Diesel,yes,Kangoo,13,9.62,8.948975607841776,0,0.0,False,False,False,False,True,7700.0000000000055
Mitsubishi,190,3.0,Gas,yes,Pajero Sport,19,10.0,9.287301413112312,0,0.0,False,False,False,False,False,10800.000000000007
Mercedes-Benz,1,1.8,Petrol,yes,C-Class,29,0.03,8.45531778769815,1,1.8,False,False,True,False,False,4699.999999999997
Audi,248,2.5,Diesel,yes,A6,25,9.92,8.699348067653093,1,2.5,False,False,False,True,False,5998.999999999996
Renault,143,1.5,Diesel,yes,Kangoo,18,7.94,8.66561319653451,0,0.0,False,False,False,False,True,5799.999999999996
Mitsubishi,200,1.6,Gas,yes,Lancer,20,10.0,8.594154232552366,0,0.0,False,False,True,False,False,5400.000000000003
Audi,270,2.5,Diesel,yes,A4,27,10.0,8.006367567650246,1,2.5,False,False,False,True,False,2999.9999999999977
Mitsubishi,330,1.3,Gas,yes,Lancer,29,11.38,8.070906088787819,0,0.0,False,False,True,False,False,3200.0000000000027
Mercedes-Benz,132,3.0,Diesel,yes,S 350,15,8.8,10.691922185369403,1,3.0,False,False,True,False,False,43999.00000000003
Audi,250,2.5,Other,yes,A6,26,9.62,8.1886891244442,1,2.5,False,False,False,True,False,3599.999999999998
Mercedes-Benz,400,2.3,Diesel,yes,Vito,29,13.79,8.612503371220562,1,2.3,False,False,False,False,True,5499.999999999999
Volkswagen,129,2.0,Petrol,yes,Passat B6,19,6.79,9.230142999272362,0,0.0,False,False,True,False,False,10199.99999999999
Mercedes-Benz,123,2.2,Diesel,yes,E-Class,14,8.79,10.357742824813725,1,2.2,False,False,True,False,False,31500.000000000015
Toyota,110,1.6,Petrol,yes,Corolla,14,7.86,9.35010231435134,0,0.0,False,False,True,False,False,11499.999999999976
Mitsubishi,63,2.0,Petrol,yes,Lancer X,13,4.85,9.2954165443313,0,0.0,False,False,True,False,False,10887.999999999973
Toyota,20,5.7,Gas,yes,Tundra,11,1.82,10.558413520275876,0,0.0,False,False,False,False,False,38500.0
Audi,206,2.5,Diesel,no,A6,22,9.36,8.411832675758411,1,2.5,False,False,False,True,False,4500.000000000001
Volkswagen,63,2.0,Diesel,yes,Multivan,12,5.25,10.92512880001811,0,0.0,False,False,False,False,True,55555.00000000002
Volkswagen,150,2.5,Diesel,yes,Touareg,20,7.5,9.546741177474823,0,0.0,False,False,False,False,False,13998.999999999973
Volkswagen,300,2.5,Diesel,yes,T4 (Transporter),28,10.71,8.809862805379057,0,0.0,False,False,False,False,True,6699.9999999999945
Renault,135,1.5,Diesel,yes,Kangoo,12,11.25,8.867850063029406,0,0.0,False,False,False,False,True,7099.999999999997
Audi,0,3.0,Petrol,yes,A7,9,0.0,11.308358299228956,1,3.0,False,False,True,False,False,81500.00000000019
Renault,122,1.5,Diesel,yes,Kangoo,18,6.78,8.732304571033183,0,0.0,False,False,False,False,True,6199.999999999998
Mercedes-Benz,110,3.0,Diesel,yes,S 350,14,7.86,10.657259354912508,1,3.0,False,False,True,False,False,42499.99999999999
BMW,16,3.0,Diesel,yes,X6,10,1.6,11.225243392518449,1,3.0,False,False,False,False,False,75000.00000000009
BMW,147,4.0,Diesel,yes,X5,13,11.31,10.790349473719472,1,4.0,False,True,False,False,False,48550.00000000003
Mercedes-Benz,148,3.2,Petrol,yes,ML 320,24,6.17,9.305650551780507,1,3.2,False,False,False,False,False,10999.999999999998
BMW,275,2.0,Gas,yes,520,27,10.19,8.922658299524402,1,2.0,False,False,True,False,False,7500.000000000001
Toyota,5,1.3,Petrol,yes,Corolla,36,0.14,8.00603417874901,0,0.0,False,False,False,True,False,2999.0000000000023
BMW,100,3.0,Petrol,yes,630,18,5.56,10.021270588192513,1,3.0,False,True,False,False,False,22500.00000000003
Volkswagen,273,2.5,Diesel,yes,T4 (Transporter),22,12.41,9.38429367909962,0,0.0,False,False,False,False,True,11899.999999999998
Volkswagen,167,3.0,Diesel,yes,Touareg,18,9.28,9.792555991828849,0,0.0,False,False,False,False,False,17900.00000000004
Renault,118,1.5,Diesel,yes,Kangoo,13,9.08,8.809862805379057,0,0.0,False,False,False,False,True,6699.9999999999945
BMW,25,3.0,Petrol,yes,325,17,1.47,10.03889218954233,1,3.0,False,True,False,False,False,22899.999999999996
Toyota,170,1.8,Gas,yes,Avensis,19,8.95,9.137769679141348,0,0.0,False,False,True,False,False,9300.000000000007
Volkswagen,111,2.0,Diesel,yes,Passat B7,13,8.54,9.92083619087074,0,0.0,False,False,False,True,False,20349.999999999964
Volkswagen,0,3.0,Diesel,yes,Touareg,9,0.0,11.184421397998191,0,0.0,False,False,False,False,False,71999.99999999991
BMW,250,3.0,Diesel,yes,X5,21,11.9,9.72913416539135,1,3.0,False,False,False,False,False,16800.000000000004
Toyota,115,1.6,Petrol,yes,Corolla,17,6.76,9.093806555720231,0,0.0,False,False,True,False,False,8900.000000000002
Mitsubishi,43,2.4,Petrol,yes,Outlander,12,3.58,10.034515814942532,0,0.0,False,False,False,False,False,22799.999999999996
Volkswagen,86,1.6,Petrol,yes,Polo,13,6.62,9.0825070004663,0,0.0,False,False,True,False,False,8800.000000000024
Volkswagen,115,2.0,Diesel,yes,Caddy,14,8.21,9.55393007636626,0,0.0,False,False,False,True,False,14100.00000000001
Mitsubishi,84,2.0,Petrol,yes,Lancer X,16,5.25,9.126958763037132,0,0.0,False,False,True,False,False,9200.000000000005
Toyota,50,4.6,Petrol,yes,Land Cruiser 200,10,5.0,11.231887935237117,0,0.0,False,False,False,False,False,75500.00000000004
Volkswagen,2,1.8,Petrol,yes,Passat B3,36,0.06,7.972466015974565,0,0.0,False,False,True,False,False,2899.9999999999977
Audi,305,1.6,Other,yes,A4,29,10.52,8.716044050161402,1,1.6,False,False,True,False,False,6099.999999999998
Renault,87,1.4,Petrol,yes,Megane,17,5.12,8.888066854754783,0,0.0,False,False,True,False,False,7245.0
Renault,170,1.9,Diesel,no,Scenic,22,7.73,7.824046010856292,0,0.0,False,False,True,False,False,2499.9999999999995
Renault,165,1.5,Diesel,yes,Megane,13,12.69,9.323669057283183,0,0.0,False,False,False,True,False,11199.99999999997
Renault,198,1.5,Diesel,yes,Grand Scenic,13,15.23,9.51044496442652,0,0.0,False,False,False,False,True,13499.999999999996
Audi,300,2.0,Diesel,yes,A6,20,15.0,9.525151111816216,1,2.0,False,False,True,False,False,13699.999999999996
Audi,340,2.4,Gas,yes,A6,27,12.59,8.366370301681654,1,2.4,False,False,True,False,False,4300.0
Volkswagen,310,2.5,Diesel,yes,T5 (Transporter),18,17.22,9.21024036697585,0,0.0,False,False,False,False,True,9999.0
Mercedes-Benz,435,3.2,Petrol,yes,S 140,31,14.03,8.779557455883728,1,3.2,False,False,True,False,False,6499.999999999995
Mercedes-Benz,174,2.2,Diesel,yes,Vito,13,13.38,9.341368634382588,1,2.2,False,False,False,False,True,11400.000000000018
Toyota,180,3.5,Petrol,yes,Camry,18,10.0,9.259130536145614,0,0.0,False,False,True,False,False,10499.999999999993
Renault,245,1.5,Diesel,yes,Kangoo,22,11.14,8.00603417874901,0,0.0,False,False,False,False,True,2999.0000000000023
Mercedes-Benz,180,3.2,Diesel,yes,GL 320,17,10.59,10.292145542327912,1,3.2,False,False,False,False,False,29500.000000000025
Mercedes-Benz,300,2.0,Petrol,yes,E-Class,25,12.0,8.987196820661973,1,2.0,False,False,True,False,False,8000.0
Mitsubishi,130,2.0,Petrol,yes,Lancer X,17,7.65,9.259130536145614,0,0.0,False,False,True,False,False,10499.999999999993
Mercedes-Benz,220,5.0,Petrol,yes,S 500,21,10.48,9.341368634382588,1,5.0,False,False,True,False,False,11400.000000000018
Volkswagen,147,1.6,Gas,yes,Golf Plus,19,7.74,9.02401079378469,0,0.0,True,False,False,False,False,8300.000000000007
Audi,250,2.4,Gas,yes,A6,26,9.62,8.83927669058535,1,2.4,False,False,True,False,False,6899.999999999999
Mercedes-Benz,210,4.3,Gas,yes,ML 430,25,8.4,9.047821442478408,1,4.3,False,True,False,False,False,8500.000000000005
Volkswagen,148,3.0,Diesel,yes,Touareg,18,8.22,9.75846178048587,0,0.0,False,False,False,False,False,17299.999999999996
Volkswagen,215,2.0,Petrol,yes,Passat B3,32,6.72,8.160518247477505,0,0.0,False,False,False,True,False,3499.9999999999995
Volkswagen,220,1.4,Petrol,yes,Polo,22,10.0,8.517193191416238,0,0.0,True,False,False,False,False,5000.000000000004
Mitsubishi,118,1.6,Petrol,yes,Lancer,18,6.56,8.83927669058535,0,0.0,False,False,True,False,False,6899.999999999999
Toyota,188,2.0,Petrol,yes,Rav 4,26,7.23,8.612503371220562,0,0.0,False,False,False,False,False,5499.999999999999
BMW,98,3.0,Petrol,yes,Z4,18,5.44,9.792555991828849,1,3.0,False,True,False,False,False,17900.00000000004
Volkswagen,210,2.0,Diesel,yes,Caddy,13,16.15,9.35010231435134,0,0.0,False,False,False,False,True,11499.999999999976
Volkswagen,167,1.6,Diesel,yes,Golf Variant,14,11.93,9.457200449907708,0,0.0,False,False,False,True,False,12799.99999999999
Volkswagen,350,1.0,Other,yes,T5 (Transporter) ,21,16.67,8.85366542803745,0,0.0,False,False,False,False,True,6999.999999999999
BMW,220,2.2,Gas,yes,5 Series,24,9.17,9.035986984831403,1,2.2,False,False,True,False,False,8399.999999999987
Audi,11,1.9,Diesel,no,A6,26,0.42,8.006367567650246,1,1.9,False,False,False,False,True,2999.9999999999977
Renault,160,1.4,Gas,yes,Symbol,17,9.41,8.556413904569519,0,0.0,False,False,True,False,False,5200.000000000001
Mitsubishi,120,1.3,Petrol,yes,Colt,20,6.0,8.648221453822641,0,0.0,False,False,False,True,False,5699.999999999998
Mitsubishi,285,2.5,Diesel,yes,Pajero,34,8.38,8.779557455883728,0,0.0,False,False,False,False,False,6499.999999999995
Volkswagen,200,1.9,Diesel,no,Passat B5,26,7.69,7.7406644019172415,0,0.0,False,False,False,True,False,2300.000000000001
Volkswagen,228,1.9,Diesel,yes,Caddy,19,12.0,8.948975607841776,0,0.0,False,False,False,False,True,7700.0000000000055
Volkswagen,110,1.6,Diesel,yes,Caddy,13,8.46,9.305559638557115,0,0.0,False,False,False,False,True,10998.999999999985
BMW,212,3.0,Diesel,no,730,21,10.1,9.071078304642676,1,3.0,False,True,False,False,False,8700.000000000004
